level,kind,mean_width_rad,width_candidate_span_pct,coverage,coverage_minus_nominal_pp,covered_n,accepted_n,readable_n
80,Global,1.831394970617025,77.72681662062291,0.8018084717180048,0.18084717180048004,370385,461937,486660
80,Conditioned,1.451625244390098,61.6088888431106,0.8002541472105503,0.025414721055028178,369667,461937,486660
90,Global,2.3453193904969387,99.53844643382905,0.8999300770451382,-0.006992295486185629,415711,461937,486660
90,Conditioned,1.865127761007072,79.15848070991859,0.9027984335526273,0.2798433552627322,417036,461937,486660
95,Global,2.3561942579362087,99.99999014274343,0.9777372239071561,2.773722390715616,451653,461937,486660
95,Conditioned,2.158837905458558,91.62392639676888,0.9556541259955362,0.5654125995536274,441452,461937,486660
