case_key,perspective,elapsed_time_s,anchor_frame_index,status,reason_code,mechanism2_gate_ok,both_gates_ok,ipv_log,lo_90,hi_90,plot_state,plot_reading_rad,plot_lower_rad,plot_upper_rad
ipv_004992,key_agent_1,0.7,7,OK,,False,False,-0.4268671279519514,-1.1787223816917969,0.9767770768211914,abstain,,,
ipv_004992,key_agent_1,0.8,8,OK,,False,False,-0.494064920718014,-1.1786303521202637,0.9767770768211914,abstain,,,
ipv_004992,key_agent_1,0.9,9,OK,,False,False,0.022211053199428277,-1.1780785323189331,0.9767770768211914,abstain,,,
ipv_004992,key_agent_1,1.0,10,ABSTAIN,NEAR_UNIFORM,False,False,,-1.1780120135353638,0.9767770768211914,abstain,,,
ipv_004992,key_agent_1,1.1,11,ABSTAIN,NEAR_UNIFORM,False,False,,-1.1780120135353638,0.9767770768211914,abstain,,,
ipv_004992,key_agent_1,1.2,12,OK,,False,False,-0.3588177732565194,-1.178321123223169,0.9767770768211914,abstain,,,
ipv_004992,key_agent_1,1.3,13,OK,,False,False,-0.34453192958170364,-1.1780785323189331,0.9767770768211914,abstain,,,
ipv_004992,key_agent_1,1.4,14,OK,,False,False,-0.3314700696392629,-1.1780120135353638,0.9767770768211914,abstain,,,
ipv_004992,key_agent_1,1.5,15,OK,,False,False,-0.3297121440102718,-1.1780120135353638,0.9767770768211914,abstain,,,
ipv_004992,key_agent_1,1.6,16,OK,,False,False,-0.323281203922064,-1.1780120135353638,0.9767770768211914,abstain,,,
ipv_004992,key_agent_1,1.7,17,OK,,False,False,-0.38686407119296584,-1.1780120135353638,0.9767770768211914,abstain,,,
ipv_004992,key_agent_1,1.8,18,OK,,False,False,-0.38269084025780775,-1.1780120135353638,0.9767770768211914,abstain,,,
ipv_004992,key_agent_1,1.9,19,OK,,False,False,-0.37193475817038624,-1.1780120135353638,0.9767770768211914,abstain,,,
ipv_004992,key_agent_1,2.0,20,OK,,False,False,-0.39340202369802085,-1.1780120135353638,0.9771676660584045,abstain,,,
ipv_004992,key_agent_1,2.1,21,OK,,False,False,-0.3543651733651372,-1.1780120135353638,0.9771676660584045,abstain,,,
